#Pleiades SPK Reference Corpus
#Source: JPL DE small-body perturber kernel: sb441-n373s.bsp
#Kernel-SHA256: 2143113282bfc2b2a0b0b4626125d4f84362339b5a8ae7eea40f4120ca8da10b
#Coverage: geocentric ecliptic (mean geometric), TDB epochs
#Redistribution: derived from public-domain JPL DE kernel; corpus is redistributable
#Slice-Role: asteroid_reference
#Columns:epoch_jd,body,x_km,y_km,z_km
2469560.5,Ceres,390215102.384132,410294415.014995,-39713903.151331
2469740.5,Ceres,-113132207.451442,318228281.746750,10801663.699115
2469920.5,Ceres,-124329327.834529,368151532.973822,55458550.557102
2470100.5,Ceres,-509795643.721508,-46913673.711132,70122019.110673
2470280.5,Ceres,-170246066.711570,-185562057.536153,47208503.657569
2470460.5,Ceres,-218777768.268192,-468584371.482469,1110437.518200
2470640.5,Ceres,316104675.252359,-339073278.465691,-45959866.163392
2470820.5,Ceres,228573887.603737,-277025910.921218,-76168173.707385
2471000.5,Ceres,576465467.746720,58408434.922459,-79453025.612658
2471180.5,Ceres,191577051.872990,223613569.470185,-53838630.185427
2471360.5,Ceres,253604594.253166,423340570.571333,-6873913.757504
2471540.5,Ceres,-318510726.090332,329254784.446266,42683408.294406
2471720.5,Ceres,-208020952.241282,140759141.993683,69554990.849945
2471900.5,Ceres,-499988487.585927,-172560833.527713,58784249.611155
2472080.5,Ceres,-17737429.919980,-371748815.423644,18142738.618482
2472260.5,Ceres,-57575570.378398,-411269097.361139,-30986400.623710
2472440.5,Ceres,466482431.920290,-310466914.252161,-68506007.579290
2472620.5,Ceres,281809323.970047,-51742481.596409,-81578369.420459
2472800.5,Ceres,536761999.558061,156972296.751232,-65511712.287358
2472980.5,Ceres,54131331.303537,398615547.159105,-24478690.188110
2473160.5,Ceres,70552470.915565,351538431.467639,26703282.782316
2473340.5,Ceres,-450439654.634789,267656179.258285,64008417.087218
2473520.5,Ceres,-234626609.126829,-115163920.463818,66609496.587525
2473700.5,Ceres,-382432425.572339,-257428990.864907,34096848.467838
2473880.5,Ceres,137373285.609458,-485069453.483067,-14846291.241626
2474060.5,Ceres,118835277.588866,-283673782.789424,-58218762.919435
2474240.5,Ceres,537478250.430257,-232049953.657102,-80480215.509540
2474420.5,Ceres,297179970.171052,180698105.567112,-74276860.192474
2474600.5,Ceres,401155294.538002,229233414.718377,-40675539.428442
2474780.5,Ceres,-93663642.656047,496174818.751787,9377910.396289
2474960.5,Ceres,-127755075.308708,200125584.772402,54332887.333932
2475140.5,Ceres,-483152347.500062,140338908.956230,70077799.569005
2475320.5,Ceres,-203436077.078279,-351438390.449226,48012992.943997
2475500.5,Ceres,-185497541.725907,-293484070.272424,1995061.353255
2475680.5,Ceres,266239168.860572,-512602149.483185,-45402567.342691
2475860.5,Ceres,281295776.361033,-114425836.231853,-76023170.706538
2476040.5,Ceres,517919932.955634,-115233977.091201,-79783145.275169
2476220.5,Ceres,267559930.242137,379534418.816906,-54751429.021644
2476400.5,Ceres,188492259.447828,260393624.621178,-8264068.558335
2476580.5,Ceres,-224639204.272381,488745762.800982,41408407.226354
2476760.5,Ceres,-293097489.644926,-3691981.511007,69119446.403101
2476940.5,Ceres,-404717690.426454,-17835658.523842,59187640.568788
2477120.5,Ceres,-126565156.257664,-513196344.838726,18817377.308377
2477300.5,Ceres,46823600.021802,-275166082.067763,-30461011.761813
2477480.5,Ceres,346520344.344108,-450044638.333326,-68278782.806167
2477660.5,Ceres,402561775.703507,68604163.292259,-81751467.819345
2477840.5,Ceres,410741420.232639,26850188.118558,-66094840.738725
2478020.5,Ceres,190701006.885099,510054873.999617,-25263110.242038
2478200.5,Ceres,-64531897.223887,239233373.216668,26090000.074950
2478380.5,Ceres,-306563178.526884,372765774.411670,63822640.273303
2478560.5,Ceres,-385099494.834665,-210529329.252316,66981591.207279
2478740.5,Ceres,-237178335.254243,-165552087.277093,34998333.890416
2478920.5,Ceres,-27395055.752897,-571185188.224960,-13715810.818304
2479100.5,Ceres,270034135.991565,-213042346.821294,-57335413.951100
2479280.5,Ceres,369380936.902580,-309754220.871976,-80161572.012152
2479460.5,Ceres,461329631.514990,234879975.269127,-74547476.914047
2479640.5,Ceres,233792657.311203,169743865.378024,-41271028.683442
2479820.5,Ceres,78682775.718479,541648779.837340,8795618.445703
2480000.5,Ceres,-300052059.937884,163516328.836555,54062709.726437
2480180.5,Ceres,-311934106.761276,176499188.486925,70386727.367444
2480360.5,Ceres,-386405873.277486,-369683601.642091,49065404.327909
2480540.5,Ceres,-19745031.516114,-276507412.169024,3461583.635801
2480720.5,Ceres,79208349.735787,-522641832.260633,-44108904.499549
2480900.5,Ceres,451414297.730734,-121120663.096290,-75340945.582442
2481080.5,Ceres,339068525.512794,-113484121.545018,-79869257.593047
2481260.5,Ceres,446587735.419630,357694964.551676,-55589593.458342
2481440.5,Ceres,19557927.567833,284431542.559890,-9588507.908981
2481620.5,Ceres,-44440139.083514,461952919.129893,40175846.757674
2481800.5,Ceres,-463654635.836658,47083011.666765,68694643.012363
2481980.5,Ceres,-238823409.850522,-55699409.364673,59733815.681900
2482160.5,Ceres,-302594426.890909,-451244471.707503,19894291.648951
2482340.5,Ceres,203859225.997553,-337223345.083352,-29413404.969724
2482520.5,Ceres,178539387.720447,-382069113.104897,-67620666.406069
2482700.5,Ceres,559922626.412102,-14377642.307487,-81743534.606918
2482880.5,Ceres,259328488.111212,106985046.805332,-66895732.797464
2483060.5,Ceres,350630508.283843,416563682.363477,-26817838.423177
2483240.5,Ceres,-200800939.468740,342784273.431221,24351559.244825
2483420.5,Ceres,-157296705.909440,277939081.196967,62768491.621766
2483600.5,Ceres,-521419063.618896,-88190371.259039,66886499.033883
2483780.5,Ceres,-107613227.150279,-276015237.953380,35349418.946816
2483960.5,Ceres,-157299931.013197,-444466252.382107,-13326531.981179
2484140.5,Ceres,388826491.036804,-342366995.001259,-57074023.821049
2484320.5,Ceres,254501501.681607,-178269984.797490,-80182296.571472
2484500.5,Ceres,574093313.973911,91031382.832887,-75081730.789665
2484680.5,Ceres,139516170.107741,311049187.473398,-42388622.312907
2484860.5,Ceres,184918795.148045,394238947.227977,7414128.046780
2485040.5,Ceres,-380496732.682895,322409240.899812,53054163.753515
2485220.5,Ceres,-225837394.895558,26928815.174112,70028768.894946
2485400.5,Ceres,-460402025.231070,-204178748.603731,49098608.895882
2485580.5,Ceres,47316548.858067,-437693867.541105,3611693.725122
2485760.5,Ceres,18740175.252302,-356413134.758991,-43931606.823727
2485940.5,Ceres,504355755.384187,-292309668.939019,-75251929.443889
2486120.5,Ceres,296526374.920573,54637290.244157,-79961389.847764
2486300.5,Ceres,487517351.021267,182256189.709015,-55825008.882927
2486480.5,Ceres,-4670503.078675,458415199.049345,-9817232.988285
