#Pleiades SPK Reference Corpus
#Source: JPL DE SPK kernel: de440.bsp
#Kernel-SHA256: a4ce9bf9b3282becc9f4b2ac3cebe03a2ae7599981aabd7265fd8482fff7c4b5
#Coverage: geocentric ecliptic (mean geometric), TDB epochs
#Redistribution: derived from public-domain JPL DE kernel; corpus is redistributable
#Slice-Role: interior
#Columns:epoch_jd,body,x_km,y_km,z_km
2425100.5,Sun,-108158682.463337,106357768.696273,-1099.359926
2425280.5,Sun,104174118.896934,-104368791.907724,1684.665985
2425460.5,Sun,-98473687.728304,115530803.274241,-1792.764239
2425640.5,Sun,93945965.341358,-113524371.617176,1722.382472
2425820.5,Sun,-88022021.876339,123793283.691896,-1776.172315
2426000.5,Sun,82922542.052371,-121706984.044810,1285.628505
2426180.5,Sun,-76887464.850014,131092958.762243,-936.857711
2426360.5,Sun,71183984.683674,-128838602.115178,775.843743
2426540.5,Sun,-65165387.385273,137367885.772636,-731.793313
2426720.5,Sun,58831665.246263,-134865027.253858,795.921521
2426900.5,Sun,-52916068.564092,142575194.958877,-844.459948
2427080.5,Sun,45983449.856155,-139731193.858850,868.863173
2427260.5,Sun,-40252210.876172,146672111.542077,-650.720892
2427440.5,Sun,32726754.255345,-143405224.863236,275.989019
2427620.5,Sun,-27296435.872205,149626714.473009,-121.020546
2427800.5,Sun,19191693.305414,-145848637.630352,-194.804260
2427980.5,Sun,-14123063.000601,151426463.717587,313.760222
2428160.5,Sun,5501506.882875,-147031987.010721,31.128726
2428340.5,Sun,-840756.666030,152047343.955079,-230.637691
2428520.5,Sun,-8246303.524091,-146953367.253299,163.724962
2428700.5,Sun,12452936.142277,151473168.133363,-374.044132
2428880.5,Sun,-21918795.660790,-145616571.377329,35.194506
2429060.5,Sun,25649383.554089,149720252.958042,430.675260
2429240.5,Sun,-35413912.202604,-143031097.720839,-641.864588
2429420.5,Sun,38634521.559473,146808983.831428,921.860413
2429600.5,Sun,-48605002.955373,-139224234.184415,-861.741760
2429780.5,Sun,51337712.717024,142746622.210709,732.257747
2429960.5,Sun,-61361761.633349,-134234413.081553,-498.282019
2430140.5,Sun,63637470.248569,137562775.251753,394.273556
2430320.5,Sun,-73607140.312268,-128099081.397178,-649.872904
2430500.5,Sun,75422226.129221,131295042.113488,520.484270
2430680.5,Sun,-85226122.432013,-120878177.136412,-1133.815387
2430860.5,Sun,86618683.532962,123994088.177842,1418.781267
2431040.5,Sun,-96125065.121178,-112627669.185703,-1300.063283
2431220.5,Sun,97134752.726789,115719710.535545,1265.815231
2431400.5,Sun,-106221083.303180,-103428990.921022,-1042.116010
2431580.5,Sun,106886213.776645,106520483.982395,699.399489
2431760.5,Sun,-115416372.390043,-93377871.035755,-645.239394
2431940.5,Sun,115778464.212520,96478308.878632,739.852229
2432120.5,Sun,-123654405.661860,-82534540.018033,-1106.437133
2432300.5,Sun,123730323.043746,85678856.913578,1470.294817
2432480.5,Sun,-130862677.521300,-70995479.654032,-1927.916034
2432660.5,Sun,130702113.902229,74175487.160150,1982.838403
2432840.5,Sun,-136980012.131552,-58871282.403782,-1866.118218
2433020.5,Sun,136625275.853325,62070699.667119,1599.082677
2433200.5,Sun,-141975723.224501,-46261435.386440,-1355.045362
2433380.5,Sun,141437677.254265,49462570.596077,888.521491
2433560.5,Sun,-145805817.212274,-33289170.859088,-926.863970
2433740.5,Sun,145102621.615585,36455351.728670,1209.326877
2433920.5,Sun,-148439697.719837,-20032166.461258,-1224.421724
2434100.5,Sun,147582273.799313,23160869.737997,1519.367200
2434280.5,Sun,-149859959.145225,-6607488.791986,-1594.271502
2434460.5,Sun,148849781.372194,9661666.558466,1388.072934
2434640.5,Sun,-150062916.258650,6855655.660918,-1375.462509
2434820.5,Sun,148888334.415657,-3916692.420928,1111.724763
2435000.5,Sun,-149061330.309847,20279490.648009,-1055.093014
