#Pleiades SPK Reference Corpus
#Source: JPL Horizons VECTORS (geocentric, Ecliptic of J2000, GEOMETRIC), Tier B constrained
#Coverage: geocentric ecliptic (mean geometric), TDB epochs
#Redistribution: derived from public-domain JPL Horizons; corpus is redistributable
#Slice-Role: asteroid_constrained
#Columns:epoch_jd,body,x_km,y_km,z_km
2455900.5,asteroid:2060-Chiron,2227596574.498819,-1246783430.870829,252567827.425902
2456265.5,asteroid:2060-Chiron,2355051104.027077,-1099251079.478334,244604919.191821
2456630.5,asteroid:2060-Chiron,2464335892.036018,-944661572.228285,234796836.044582
2456995.5,asteroid:2060-Chiron,2555795171.739731,-784495697.112543,223312316.545088
2457360.5,asteroid:2060-Chiron,2629743471.958411,-620079988.608593,210309584.362461
2457725.5,asteroid:2060-Chiron,2686466460.869165,-452578836.759026,195933002.781580
2458090.5,asteroid:2060-Chiron,2726184432.999563,-283050349.343251,180318163.736972
2458455.5,asteroid:2060-Chiron,2749054094.944243,-112513672.065856,163596146.404189
2458820.5,asteroid:2060-Chiron,2755234209.477345,58058482.402101,145887574.285732
2459185.5,asteroid:2060-Chiron,2744792543.407146,227680651.831932,127315598.993395
2459550.5,asteroid:2060-Chiron,2717775391.836029,395318858.099558,107995964.097913
2459915.5,asteroid:2060-Chiron,2674271071.069455,559921415.819117,88044200.029390
2460280.5,asteroid:2060-Chiron,2614368580.971077,720364639.987530,67576456.742474
2460645.5,asteroid:2060-Chiron,2538258368.163105,875492553.264054,46704671.352288
2461010.5,asteroid:2060-Chiron,2446185304.943700,1024203928.494373,25550490.384985
2461375.5,asteroid:2060-Chiron,2338354004.015736,1165388745.130432,4234406.516038
2461740.5,asteroid:2060-Chiron,2215012323.504354,1297902492.834064,-17110964.168557
2462105.5,asteroid:2060-Chiron,2076347783.427615,1420563594.875857,-38341336.309967
2462470.5,asteroid:2060-Chiron,1922514227.082469,1532051138.245725,-59300274.019788
2462835.5,asteroid:2060-Chiron,1753751648.898464,1630921618.636710,-79807036.307152
2463200.5,asteroid:2060-Chiron,1570298189.246921,1715554935.053482,-99663957.281842
2463565.5,asteroid:2060-Chiron,1372491052.337322,1784042745.447070,-118639949.898922
2463930.5,asteroid:2060-Chiron,1160866462.270190,1834233386.525773,-136470146.337855
2464295.5,asteroid:2060-Chiron,936157457.755048,1863638938.592028,-152848578.418931
2464660.5,asteroid:2060-Chiron,699547539.105194,1869362745.578331,-167412015.632689
2465025.5,asteroid:2060-Chiron,452767830.216664,1848203883.159359,-179735380.842504
2465390.5,asteroid:2060-Chiron,198194158.666101,1796614340.208503,-189307999.040226
2465755.5,asteroid:2060-Chiron,-60769835.240366,1710745194.081581,-195530201.337000
2466120.5,asteroid:2060-Chiron,-319453436.791290,1586573042.549096,-197694996.234853
2466485.5,asteroid:2060-Chiron,-571452265.045878,1420034813.988434,-194986123.464856
2466850.5,asteroid:2060-Chiron,-807961817.253073,1207674019.258405,-186508606.445396
2467215.5,asteroid:2060-Chiron,-1017443887.032953,947728394.735645,-171368858.097826
2467580.5,asteroid:2060-Chiron,-1185531297.324297,641735201.730373,-148869094.342099
2467945.5,asteroid:2060-Chiron,-1296229933.727574,296839970.723793,-118804733.952568
2468310.5,asteroid:2060-Chiron,-1335145125.334586,-72550574.125770,-81838303.906407
2468675.5,asteroid:2060-Chiron,-1293952783.537278,-445467156.130067,-39710303.534447
2469040.5,asteroid:2060-Chiron,-1174226771.412887,-798410170.353426,4981393.450227
2469405.5,asteroid:2060-Chiron,-987440426.534495,-1111412511.184443,49414732.067215
2469770.5,asteroid:2060-Chiron,-750786621.199005,-1372142946.951396,91242018.456845
